,,0-10cm,0-10cm,0-10cm,0-10cm,0-10cm,0-10cm,0-10cm,0-10cm,10-40cm,10-40cm,10-40cm,10-40cm,10-40cm,10-40cm,10-40cm,10-40cm,40-100cm,40-100cm,40-100cm,40-100cm,40-100cm,40-100cm,40-100cm,40-100cm,100-200cm,100-200cm,100-200cm,100-200cm,100-200cm,100-200cm,100-200cm,100-200cm,0-100cm,0-100cm,0-100cm,0-100cm,0-100cm,0-100cm,0-100cm,0-100cm,0-200cm,0-200cm,0-200cm,0-200cm,0-200cm,0-200cm,0-200cm,0-200cm
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
1996,9,30,28.35566667,2.180107057,24.42,27.005,27.775,29.725,34.47,30,86.32966667,6.023902094,75.41,81.3275,85.765,90.5775,100.8,30,174.0333333,10.52928047,154.4,167.55,174.4,179.85,200.2,30,293.8866667,18.5224325,258,289.225,299.2,308.675,312,30,288.7166667,17.39286583,254.8,276.55,289.3,299.05,329.5,30,582.6,30.66644803,513.4,566.225,586.75,606.55,626.3
1996,10,31,26.33774194,1.540057812,24.14,25.2,25.93,27.145,30.67,31,80.59096774,4.003144893,75.36,77.48,79.48,83.08,91.39,31,165.7032258,5.411191112,157.2,161.25,165.3,169.7,175.9,31,286.0903226,4.629784361,276.4,282.85,287.4,289.15,292.3,31,272.6193548,10.51178448,256.7,263.9,270.9,279.45,295.8,31,558.7096774,14.42309155,533.1,546.8,560.1,569.85,584.1
1996,11,30,28.41666667,2.178080986,24.03,26.9275,28.885,29.8575,32.63,30,80.64466667,5.083323467,73.85,76.0175,80.76,84.155,94.21,30,166.04,7.47232134,154.6,159.9,167.1,169.25,180.6,30,284.1033333,6.999186324,271.9,275.375,287.85,288.8,291.1,30,275.1133333,13.00752391,253.6,271.7,277.05,282.25,305.1,30,559.2166667,17.66861787,526,550.6,565.8,570.75,580.4
1996,12,31,30.49612903,2.717792827,26.63,28.705,30.39,31.36,40.08,31,85.16774194,4.693830497,77.34,81.795,84.03,87.715,98.81,31,171.4580645,7.970185033,161.2,165,171.2,175.95,191.7,31,299.4645161,7.607783225,287.2,293.15,300.5,305.85,311.5,31,287.1193548,11.55636677,274,278.1,282.3,294.15,322.7,31,586.5870968,16.36901019,563.2,571.65,586.3,598.45,618.2
1997,1,31,33.43741935,6.315021229,26.11,27.605,32.63,37.055,45.8,31,84.59225806,13.5805711,70.71,73.75,80.2,96.68,109.9,31,159.1193548,7.540663956,147.4,152.35,159.8,164.7,173.3,31,280.0935484,4.729900315,273.2,275.4,280.1,284.75,286.7,31,277.1580645,15.36833919,260.9,266,272.2,290.25,308.6,31,557.2580645,12.88766268,540.8,546.2,555.2,564.85,583.4
1997,2,28,30.02321429,2.898796754,26.88,27.6975,28.675,32.375,37.39,28,84.54392857,5.502588845,75.93,81.37,83.475,86.28,96.57,28,168.35,2.383508152,164.4,166.475,168.05,170.45,172.8,28,287.7392857,2.625845795,280.6,287.65,288.4,289.3,290.6,28,282.9142857,6.806789328,273.3,277.725,283.1,285.225,299.7,28,570.6607143,5.032806395,561.7,566.775,572,573.9,580.4
1997,3,31,27.28774194,1.436172482,25.24,26.18,27,28.06,31.03,31,82.45806452,3.565047376,78.17,79.875,81.42,84.325,91.17,31,168.4548387,4.05946127,163.5,165.4,166.9,170.5,176.7,31,290.3258065,3.0966614,286.2,288.05,289.4,292.7,296.1,31,278.2064516,7.922538965,268.8,271.75,275.5,282.6,297,31,568.5483871,8.782401758,556.4,563.05,565.7,574.2,587.6
1997,4,30,25.98933333,1.71047671,24.09,24.52,25.48,27.125,29.78,30,78.996,4.156312689,73.63,75.725,77.435,81.9175,88.41,30,160.78,3.534597475,156.7,158.025,159.6,162.925,169.8,30,278.0133333,3.775486571,273.4,275.075,276.75,280.525,285.6,30,265.77,8.512350054,255.6,259.1,263.3,269.4,285.3,30,543.7866667,8.442165653,530.9,537.25,542.75,548.95,561.9
1997,5,31,25.90935484,0.686925204,24.89,25.425,25.73,26.24,28.01,31,78.11677419,1.674985347,75.93,76.895,77.73,78.6,82.89,31,159.0741935,4.292626837,154.4,155.7,157.9,161.5,168.9,31,273.4548387,5.480136173,264.6,268.45,274.4,278.7,280.3,31,263.1064516,6.117403343,255.7,258.4,261.9,264.95,278.5,31,536.5645161,11.14837951,520.5,526.2,536.8,543.5,557.6
1997,6,30,27.105,1.853224124,24.87,25.87,26.61,27.645,32.15,30,82.24333333,4.887465554,76.53,78.935,81.04,83.0125,96.02,30,165.6233333,7.396303053,154.6,161.3,163.35,168.825,183.2,30,279.0466667,8.075878658,264.1,272.525,278.5,286.55,290.5,30,274.96,12.98751655,257.8,265.8,272.3,278.775,308.9,30,554.0166667,16.52363163,526,542.25,553.15,566.275,582.8
1997,7,31,24.8216129,1.700700046,22.61,23.425,24.62,26.005,28.68,31,74.38580645,3.816130478,68.66,71.195,74.48,77.085,82.16,31,147.5709677,5.118085159,140.7,143.7,145.7,151.8,156.1,31,250.8387097,10.1362609,236.5,242.2,249.6,259.45,267.7,31,246.7774194,8.540012087,233.1,239.55,246.6,253.55,262.8,31,497.6193548,16.14247852,476.6,485.3,491.1,509.3,530
1997,8,31,24.78677419,1.390816036,22.95,23.67,24.5,25.445,28.75,31,75.03258065,3.34778431,70.08,72.015,74.95,77.625,82.67,31,145.5806452,2.958087147,140.2,143.45,146,148.4,149.6,31,227.0741935,5.38757631,217.9,222.35,227.5,231.8,235.6,31,245.3967742,6.689667848,233.2,239.75,245.7,250.65,256.3,31,472.4741935,10.46240787,453.9,465.2,471.6,480.75,490.9
1997,9,30,25.62933333,2.256874453,22.92,23.7675,25.1,27.2875,30.25,30,76.63766667,5.872773934,69.67,72.04,74.555,80.5575,91.44,30,145.77,6.582115266,136.9,140.275,145.2,149.625,163.8,30,214.5866667,1.503497837,212.4,213.8,214.35,214.975,219.1,30,248.0333333,13.32144585,230.1,237.875,245.1,255.4,281.7,30,462.6233333,13.73896255,443,453.8,459.25,469.625,498.4
1997,10,31,25.16548387,1.602019223,23.14,23.895,24.79,26.17,28.93,31,75.92032258,4.104018749,71.32,72.54,74.25,78.975,86.33,31,150.2548387,5.777879583,144.1,144.75,149.1,154.85,163,31,229.783871,2.680559242,221.6,229.35,230,230.95,234.6,31,251.3419355,10.13905894,240.1,242.45,248.9,260.4,272.6,31,481.1193548,9.5702114,470.2,472.5,478.8,489.7,497.6
1997,11,30,27.13633333,1.163740946,25.44,26.0825,27.085,27.825,29.58,30,80.03366667,3.406159212,73.64,77.9175,79.5,81.5775,88.7,30,160.34,2.420401791,155.5,158.7,160.35,161.925,164.7,30,255.05,8.885390954,235.5,249.625,257.65,261.4,266.2,30,267.5066667,5.397249193,259,263.65,266.55,271,279.8,30,522.5533333,6.727849138,503.9,518.95,520.35,528.375,534.7
1997,12,31,28.82677419,2.31466828,25.59,27.07,28.62,30.41,34.76,31,77.18516129,3.663431789,72.64,74.125,76.69,79.185,85.25,31,156.0096774,3.339496453,151.1,153.25,156.1,158,162,31,266.9322581,0.814611194,265.4,266.4,267.1,267.55,268.5,31,262.016129,6.774122171,252.8,257.6,260.1,263.1,276.6,31,528.9387097,6.822153981,518.9,525,527.1,530.15,543.3
1998,1,31,32.7683871,3.848644001,28.11,29.85,32.09,34.425,43.98,31,87.40709677,6.458381218,72.45,84.055,88.5,90.235,100.4,31,174.9354839,11.18819462,153.3,173.5,175.9,179.85,197.7,31,295.683871,17.70348547,257.7,281.55,303.4,303.8,327.1,31,295.1129032,15.38271198,260.4,288.65,294.6,299.8,329.2,31,590.7935484,30.21848149,518.1,591.35,597.2,601.85,647.9
1998,2,28,30.44821429,2.804752651,27.02,28.4175,29.55,31.65,37.71,28,88.29535714,5.000749931,80.12,84.9375,87.565,90.725,101.6,28,181.6857143,6.281230965,172.8,177.5,179.75,184.175,200.3,28,317.4428571,7.181376561,307.4,312.1,316.1,321.825,333.5,28,300.4285714,11.42657258,281.7,294.075,299.9,303.65,330.4,28,617.8821429,16.41647893,590.9,607.9,615.1,626.325,659
1998,3,31,27.90064516,2.224056258,24.76,26.135,27.3,29.31,32.23,31,83.30677419,5.356088988,77.52,79.42,81.75,85.175,99.24,31,172.4451613,7.180243204,163.1,167.2,171.6,174.8,193.2,31,301.1387097,6.658261906,292.4,296.25,299.1,305.3,314.7,31,283.6677419,12.68997996,269.3,274.4,280.8,288.9,324.7,31,584.8129032,15.81007573,565.9,572.95,581.1,590,624.5
1998,4,30,27.22266667,1.684118378,24.19,26.165,26.965,28.395,30.56,30,83.395,4.01004923,76.9,80.355,83.215,86.02,94.71,30,170.3,4.601723815,164.2,167.1,169.3,171.95,182.1,30,293.3566667,3.826196755,288.2,290.45,291.65,296.85,300.3,30,280.92,9.34320332,265.3,274.675,280.2,285.525,307.4,30,574.27,10.48112096,558.8,566.85,572.35,578.85,599.6
1998,5,31,27.82903226,1.5887256,24.98,26.695,28.1,29.065,30.87,31,84.43548387,4.135037153,76.94,81.53,84.4,87.605,91.26,31,169.4903226,5.075848359,159.5,165.6,171,173.2,178.2,31,287.8967742,5.603242149,277.8,283.2,290.7,292.6,293.5,31,281.7419355,9.838251003,262.2,274.7,284.1,289.3,298.2,31,569.6516129,12.49940988,543,562.6,574.4,579.55,584.1
1998,6,30,26.65133333,1.405883532,24.06,25.6025,27.115,27.725,28.69,30,80.85433333,3.466095571,73.7,78.69,81.775,83.56,85.34,30,163.37,5.563126757,152.6,159.625,165,166.675,172.8,30,278.1366667,7.560445313,262.3,273.325,279.3,284.375,287.6,30,270.8933333,9.793485989,251.1,262.05,274.55,279.05,285.8,30,549.04,16.88485549,516.3,535.325,556.75,560.55,573.5
1998,7,31,25.13580645,1.180716659,22.96,24.36,24.99,25.72,27.53,31,75.82935484,2.624926584,70.65,74.25,75.69,77.535,81.98,31,149.3967742,4.247860942,141.9,145.65,148.8,152.95,155.7,31,247.8806452,8.469687887,233.7,240.55,248.1,254.8,261.6,31,250.3612903,7.642934751,235.5,245.35,250.1,256,264.4,31,498.2516129,15.96675444,469.2,486.4,497.5,510.85,525.9
1998,8,31,23.81967742,1.743778434,21.41,22.395,23.38,24.995,27.47,31,71.91032258,3.944710791,66.55,68.53,70.97,75.185,78.48,31,138.8451613,2.51685501,133.3,136.75,139.5,140.6,142.4,31,219.9096774,7.200433081,207.1,214.55,220,224.65,233.2,31,234.5806452,7.311425732,222.7,228.35,234.5,241.15,246.7,31,454.4967742,11.29204687,429.8,448.5,457.9,463.65,467.6
1998,9,30,20.291,0.909385355,18.95,19.475,20.36,21.0075,21.95,30,61.36,2.616701003,58.05,59.0775,60.805,63.23,66.58,30,122.9266667,5.241014204,115.2,118.6,122.35,127.05,132.5,30,193.43,7.122385788,182.6,187.55,192.75,199.1,206,30,204.5766667,8.424049454,192.6,197.65,202.75,211.325,220.9,30,398.0133333,15.50965735,375.9,385.5,395.5,410.45,426.9
1998,10,31,22.41677419,2.187652299,19.8,21.075,21.81,23.015,29.86,31,66.92516129,6.10458946,58.69,64.08,66.31,70.515,81.32,31,124.3677419,6.378630318,113.4,118.2,127.4,129,129.7,31,178.9870968,1.033680136,178,178.3,178.5,179.65,181.9,31,213.7096774,12.19561,192.3,211.75,216.6,222.2,230,31,392.6935484,11.55750652,372,390.05,394.9,400.55,409.6
1998,11,30,22.60033333,1.110453413,21.07,21.6625,22.375,23.545,25.02,30,65.81733333,1.597927393,63.3,64.37,65.835,67.1025,68.58,30,125.9,0.390402092,125.1,125.6,126,126.275,126.3,30,180.77,1.369407121,178.6,179.65,180.75,181.95,183,30,214.3133333,2.540531214,210,211.9,214.9,216.225,218.7,30,395.0766667,2.504159758,389.6,393.275,395,397.05,399.6
1998,12,31,26.89322581,3.881441645,21.45,25.135,26.91,28.76,35.87,31,74.58677419,6.481257279,65.21,68.15,76.62,79.61,85.25,31,138.7612903,9.246645425,125.7,126.95,144.7,146.5,147.5,31,189.2258065,5.343654663,183.1,184.3,187.8,194.4,198.5,31,240.2516129,16.90242332,212.4,227.05,247.1,251.9,261.2,31,429.4870968,21.11586673,396.4,411.85,441.3,442.2,459.1
1999,1,31,35.17354839,7.354528106,26.71,29.775,31.66,44.995,45.81,31,93.71225806,12.61263222,76.82,81.85,91.74,104.6,117.8,31,160.4935484,16.54579374,140.6,143.95,165.7,173.45,189.7,31,223.9419355,30.48261553,190.7,202.6,207.4,236.75,284.4,31,289.3741935,17.0989857,249,275.1,294.6,302.15,322.5,31,513.3064516,38.23905452,439.7,482.85,512.7,544.5,570.7
1999,2,28,29.31642857,2.708095154,25.57,27.715,28.7,30.8075,37.16,28,81.015,4.908556022,74.3,76.6575,80.52,83.745,91.17,28,167.7464286,4.237616568,160.1,164.425,168.05,170.8,175.4,28,288.7392857,2.151715816,285.2,286.8,288.85,289.975,292.3,28,278.075,8.284328132,263.8,272.625,277.1,284.225,294.7,28,566.8357143,8.284846242,550,561.575,568.15,573.05,581.4
1999,3,31,29.15516129,2.781447909,25.64,27.005,28.08,30.755,34.73,31,81.64677419,3.943672896,74.8,78.245,82.51,83.875,89.05,31,164.9548387,3.092662144,159.1,163.2,165.3,166.25,170.8,31,285.7032258,1.759637059,282.8,284,286.4,287,289,31,275.7548387,5.091878416,266,272.4,275.4,278.8,288.2,31,561.4709677,4.788193365,552.7,558,561.3,564.95,572
1999,4,30,26.61133333,1.390843786,24.09,25.8375,26.495,27.665,29,30,81.368,3.117083518,76.38,79.285,80.825,83.6375,89.19,30,165.1966667,3.052244322,160.5,162.825,164.6,167.9,170.6,30,283.4966667,1.783735587,280.5,281.9,283.75,285.1,286.1,30,273.1633333,6.579565195,261.7,268,272.7,278,287,30,556.6766667,6.907052035,543.6,551.6,556.7,561.975,569.5
1999,5,31,26.43870968,1.636418329,24.39,25.36,26.02,27.075,31.67,31,80.8783871,3.909286462,75.22,77.975,79.9,83.065,91.46,31,164.4451613,5.065032985,156.6,161.1,163,166.95,175.8,31,278.8387097,3.255526319,272.6,276,279.3,281.3,283.4,31,271.7741935,9.843304585,256.2,264.85,269.6,277.75,296.6,31,550.6032258,11.53144928,528.8,542.8,548.5,558.2,572.5
1999,6,30,24.52466667,1.079414699,22.77,23.8275,24.485,25.0675,27.6,30,73.783,1.869582565,69.86,72.975,73.905,75.105,76.64,30,147.7266667,3.730575747,143.6,145.025,145.7,150.675,155.5,30,253.78,9.346081606,240.3,246.475,251.65,261.225,271.1,30,246.05,5.202502713,237.9,242.45,245.4,248.3,257.2,30,499.82,13.6892961,481,489.5,494.8,509.475,525.9
1999,7,31,25.70387097,1.974295955,23.19,24.2,24.99,26.66,30.71,31,77.19193548,5.456201621,70.22,72.29,76.82,80.355,89.68,31,148.4451613,6.871673193,138.3,141.55,150.4,154.2,157.8,31,231.8516129,2.858539367,228.8,229.7,231.2,232.2,239.4,31,251.3483871,13.21705643,231.7,238.95,253.4,261.55,270.1,31,483.2032258,12.15366841,461.2,474.3,483.7,493.25,500.3
1999,8,31,24.92967742,1.828050845,22.03,23.645,24.63,25.95,28.74,31,75.33935484,4.751556893,68.64,71.055,74.29,79.37,84.98,31,146.2935484,6.36992598,136.8,140.65,147,150.25,156.9,31,222.9935484,5.813543697,215.1,216.55,223.1,229.05,230.5,31,246.5677419,11.12023342,229.1,236.5,247.6,254.9,267.2,31,469.5645161,13.72281673,449.4,459.5,468.7,477.25,497.7
1999,9,30,26.97833333,2.52955507,23.07,25.4,26.38,28.545,33.19,30,81.75066667,6.384549201,71.6,77.9425,80.46,85.635,98.51,30,161.1833333,10.22424715,143.8,156.15,160,166.65,183.9,30,249.3966667,18.03570182,213.6,247.6,259,260.575,261.7,30,269.9166667,17.84191275,238.5,260.825,267.75,280.375,315,30,519.31,27.64212615,452,518.05,527.8,537.05,546.5
1999,10,31,25.42580645,1.151135017,23.44,24.625,25.1,26.125,28.49,31,77.47774194,3.323555034,72.48,75.38,76.96,79.69,85.83,31,158.1806452,4.725492521,151.3,154.7,157.9,160.1,168.9,31,265.6225806,1.586339534,262.2,264.55,265.9,267.1,267.4,31,261.0741935,8.852456071,247.2,255.25,259.5,267,282.4,31,526.7193548,9.452562945,509.7,520.6,526.3,534.25,544.7
1999,11,30,25.166,1.536632233,23.28,23.965,24.61,26.205,28.26,30,75.735,3.765604545,70.95,72.2075,75.37,78.4125,84.74,30,153.26,2.340144411,149.7,151,153.4,155.275,156.7,30,261.53,0.782194085,260,261.075,261.85,262.1,262.3,30,254.16,6.553630213,245.6,247.7,254.45,259.275,266.6,30,515.7,6.524013996,506.1,509.725,515.95,520.25,528.1
1999,12,31,28.46580645,2.471629387,24.94,27.115,27.87,29.43,33.51,31,78.42548387,4.718310318,72.93,74.77,76.02,81.535,89.37,31,159.4258065,6.376935928,151.7,153.2,158.2,165.95,169.2,31,267.083871,6.750510932,260.5,260.8,264.4,274.5,276.5,31,266.3193548,10.94368674,250.7,255.2,266.6,276.5,285.8,31,533.4129032,15.57022248,511.5,515.9,541.8,547.2,551.4
2000,1,31,31.09064516,3.553843868,26.19,28.39,29.6,34.93,36.41,31,77.24258065,4.331139933,72.34,74.065,76.14,79.545,89.9,31,157.0258065,5.657205891,146.8,153.7,156.6,160.95,166.7,31,274.7064516,2.59781132,264.2,273.5,274.9,276.65,277.7,31,265.3483871,6.854870335,252.4,261.6,262.6,267.65,283.2,31,540.0677419,8.072355588,516.6,535.4,538.1,545.25,556.4
2000,2,29,31.19137931,4.492010148,25.51,27.12,29.55,36.18,38.33,29,85.45482759,5.824169236,77.32,80.38,83.02,91.23,96.28,29,150.8034483,9.662537479,140.9,142.3,145.9,162.1,164.6,29,265.9448276,3.159293118,261.7,262.9,265.8,268.6,271.3,29,267.4448276,6.887441273,259.4,261.8,266.9,269.6,282.6,29,533.3758621,6.154827094,525.2,529.2,530.5,539.5,544.6
2000,3,31,25.89354839,2.122505671,22.32,24.615,25.38,26.89,31.89,31,79.40451613,5.012951784,72.87,76.335,78.48,81.255,96.35,31,162.3806452,7.151476274,154.7,157.25,159.3,166.5,179.7,31,275.2129032,7.266073765,269.4,269.75,271.4,283.15,287.5,31,267.6870968,12.87555156,250.5,260.05,264.9,272.4,302.9,31,542.9,17.31993072,521,530.35,535,557.45,574.9
2000,4,30,26.88133333,2.043878553,24.19,25.675,26.425,27.7975,32.63,30,82.26966667,5.294661256,75.54,77.5625,81.73,84.8975,98.22,30,167.8066667,6.705886932,159.2,161.75,165.75,173.5,182.4,30,286.5266667,6.139635693,278.5,282.175,283.3,293.775,295.7,30,276.9566667,13.03149192,261.3,264.6,276.35,285.375,307.5,30,563.47,17.23671202,541.7,547.25,559.15,580.975,588.2
2000,5,31,25.47290323,1.623814837,23.31,24.01,25.39,26.305,29.29,31,77.39741935,3.96953647,71.52,73.815,77.8,80.335,84.73,31,157.1677419,5.986617693,148.8,153.1,155.6,160.8,170.3,31,272.3451613,12.56651208,257.2,260.5,270.6,282.85,294.4,31,260.0290323,9.425645638,244.9,252.9,258.8,267.45,278.8,31,532.3806452,18.4708675,509.5,518.75,527.3,544.35,573.3
2000,6,30,26.97366667,1.767527951,24.76,25.415,26.72,28.1675,31.31,30,81.23433333,4.130061938,76.28,77.7425,80.595,83.515,93.03,30,158.94,3.92161121,154.4,156.55,158.3,160.625,172.8,30,253.8766667,1.961646622,250.8,252.25,253.25,255.7,257.6,30,267.1433333,8.686639894,256.8,259.9,266.25,271.325,292.7,30,521.0266667,8.830977348,508.2,515.35,519.8,524.375,545.4
2000,7,31,26.24806452,1.479352154,24.04,25.065,25.97,27.185,29.73,31,79.21,3.48468363,73.3,76.455,78.21,81.795,86.07,31,156.6,5.916812205,148.5,151.95,156.2,159.85,170.9,31,254.2419355,5.652006971,247,247.95,254.8,259.6,261.9,31,262.0483871,9.459417564,246.8,254.2,261.3,270,283.5,31,516.2870968,12.50425906,497.3,507.2,515.5,524.75,541.6
2000,8,31,26.07645161,1.799043354,23.42,24.7,25.75,27.27,29.58,31,78.77129032,4.825465602,71.68,74.825,78.25,81.505,89.03,31,155.0387097,7.133240377,144.5,149.4,154.1,159.9,167.5,31,249.0967742,5.911315921,239.8,243.65,250.1,254.3,256.6,31,259.8741935,12.72029789,241.2,250.5,260.6,266.3,283.4,31,508.9806452,16.74061766,482.5,498.3,505,522.05,535.4
2000,9,30,27.33133333,2.149337883,24.03,25.77,27.075,29.06,31.18,30,83.17666667,5.262824948,74.21,79.67,83.035,87.325,92.55,30,165,6.230459107,154.4,160.7,163.65,169.875,174.8,30,263.2933333,7.761840047,241.5,263,264.7,267.725,274.1,30,275.5133333,12.33636993,252.7,268.975,275.4,284.825,295.4,30,538.8066667,11.88995326,515.8,532.8,539,548.825,559.6
2000,10,31,23.55548387,1.349777361,21.78,22.29,23.19,24.71,25.95,31,72.28064516,3.580849001,67.28,69.52,71.56,74.565,80.4,31,152.4774194,6.280908091,144.4,147.1,151.1,156.9,165.9,31,265.1516129,6.398170101,255.2,259.3,265.4,270.55,274.5,31,248.3096774,11.07219806,234,238.8,245.8,255.9,272.3,31,513.4709677,17.34714565,489.2,498.1,511.2,526.45,546.8
2000,11,30,25.526,2.673662863,21.46,22.9875,25.92,26.495,31.22,30,72.59233333,5.614385269,66.27,66.9625,71.905,77.575,83.79,30,145.9266667,2.73595893,141.9,143.4,146.25,147.575,152,30,251.6066667,1.14889252,250.7,250.9,251,251.825,254.8,30,244.0333333,9.361783404,230.3,233.45,245.4,249.65,259.1,30,495.63,8.599725336,482.4,487.275,496.25,500.6,510.1
2000,12,31,34.46645161,6.359269113,26.07,29.21,33.05,41.795,42.85,31,78.86225806,6.291893573,71.02,74.035,77,83.645,92.91,31,150.3645161,3.571512134,145.4,147.3,150,152.3,157.2,31,254.0677419,1.50894822,251.8,253.1,253.3,255.85,256.4,31,263.7096774,12.83205244,248.1,251.3,256.1,275.9,280,31,517.7645161,13.97308242,501.3,504.35,509.2,531.95,534.2
2001,1,31,36.78548387,4.13737021,27.64,33.225,36.59,40.68,41.59,31,101.103871,10.0185407,83.59,93.795,103,105.55,126.6,31,152.0709677,13.03183777,138.5,141.75,143.2,166.15,172.8,31,251.3967742,2.834958421,245,249.1,251.5,253.8,255.7,31,289.9516129,17.84925528,262.2,276.55,278.3,307.9,317.2,31,541.3741935,18.11965724,507.2,527.7,529.3,562.5,565.1
2001,2,28,28.03857143,1.789700398,25.1,26.535,28.155,29.17,31.38,28,93.31857143,11.45741122,77.19,82.1025,93.49,103.75,113.7,28,167.0642857,2.996320495,164.1,164.8,166.1,167.475,175.2,28,268.5107143,9.194053605,256.3,260.75,265.5,278.675,281.5,28,288.4321429,10.43370797,270.5,279.025,288.7,296.35,305.7,28,556.9392857,3.38847057,551.9,554.275,556.3,559.55,563.6
2001,3,31,27.01967742,2.005318734,24.98,25.73,26.39,27.33,33.36,31,79.59870968,5.521051073,73.17,76.41,78.14,80.53,96.08,31,163.2,6.777806922,156.5,158.05,160.7,167.45,181.2,31,279.6483871,3.899219663,274.4,276.4,279.6,281.5,290.7,31,269.8129032,12.97383885,255.6,260.35,264.7,275,304.7,31,549.4741935,15.33694815,533.7,537.15,545.6,558,591.5
2001,4,30,24.988,1.95532412,22.42,23.4075,24.73,25.675,29.55,30,77.684,5.355696677,70.79,73.54,77.025,80.545,89.68,30,163.81,8.437451405,152.3,156.975,162.2,169.55,179.7,30,287.7866667,9.25112233,272.3,280.125,287.6,296.325,300.8,30,266.49,15.69476851,245.5,253.925,263.6,275.675,298.6,30,554.2933333,24.43214295,517.9,534.05,551.25,573.45,595.8
2001,5,31,26.95967742,3.253958086,22.47,23.72,27.22,29.785,32.25,31,81.38387097,9.327010124,70.52,72.185,84.34,89.83,95.75,31,163.1580645,15.10410042,146.2,149.1,153.4,176.65,187.3,31,274.3709677,16.956851,256.4,261.35,267.6,289.9,303.6,31,271.5096774,26.92081419,240.1,245.4,275.8,295.05,312.3,31,545.8870968,40.20802359,496.7,511.35,532.2,589.7,606.4
2001,6,30,26.52233333,1.377428096,24.44,25.485,26.425,27.52,29.9,30,80.48866667,3.387482773,74.47,78.205,80.52,82.6425,87.67,30,162.6166667,6.25190086,154.3,157.075,161.45,168.35,172.4,30,279.9066667,11.66012756,262.4,268.925,280.55,289.425,299.4,30,269.6366667,10.02157959,253.6,262.725,266.95,278.425,287.8,30,549.5233333,20.68382149,523.1,530.6,545.8,569.1,582.1
2001,7,31,25.24774194,2.252402731,22.15,23.765,24.58,26.115,30.63,31,76.00870968,5.436344202,68.71,71.84,75.65,77.77,90.16,31,149.2225806,5.722628165,140,144.5,150.2,152.75,163.2,31,246.1290323,8.787308786,234.8,237.6,245.3,253.4,261.4,31,250.4806452,11.99056349,231.3,241.75,251.3,255.95,279.1,31,496.6032258,16.6225045,466.9,484.25,500.2,511.85,520.3
2001,8,31,25.47387097,1.452993869,23.68,24.545,24.93,25.97,30.04,31,76.90064516,4.115526646,72.4,74.295,75.95,77.375,88.56,31,151.5677419,8.289607433,143,144.15,149.2,156.95,168.8,31,239.783871,6.32413877,227.9,234.8,241.2,245.35,247.5,31,253.9354839,13.02652546,239.8,244.15,248.7,258.45,285.4,31,493.716129,17.30526118,469.2,479.4,491,505.5,526.6
2001,9,30,24.26566667,1.569277636,21.74,23.015,24.205,25.485,28.08,30,72.58633333,3.576764559,67.07,70.085,72.325,74.3275,81.94,30,138.2433333,3.385433638,133.3,135.05,138.5,141.325,143,30,216.7933333,6.139298698,209.3,211,215.8,221.75,227.3,30,235.0933333,6.980412661,222.5,230.175,233.95,241.225,246.8,30,451.89,10.04563209,435.5,444.125,451.8,456.7,471.7
2001,10,31,23.20935484,1.270708295,21.85,22.325,22.76,23.775,27.23,31,70.54806452,3.192790232,66.6,68.12,70.04,72.355,78.73,31,137.8451613,1.574132292,134.7,136.75,137.9,138.95,141.1,31,207.1903226,0.713841644,206.5,206.7,206.9,207.4,209.1,31,231.5935484,5.203264071,223.5,227.4,230.8,235.8,241.9,31,438.7870968,5.304887177,430.2,434.5,437.9,443.35,448.6
2001,11,30,21.35433333,1.106275776,20.02,20.725,21.08,21.435,24.78,30,64.16766667,1.998574808,61.29,62.375,63.915,66.27,67.02,30,131.98,2.026616001,129.6,130.05,131.65,133.625,135.9,30,208.3866667,0.541220417,207.5,207.9,208.4,208.875,209.2,30,217.49,3.628179937,211.7,214.525,217.7,219.9,224.5,30,425.8733333,3.362771162,420.5,423,426.2,428.55,432
2001,12,31,26.60258065,3.418498664,21.44,23.205,26.64,28.65,32.54,31,74.06129032,6.132782806,65.85,67.205,74.28,78.56,85.47,31,143.3677419,9.87820453,129.9,130.1,149.9,151.55,152.3,31,215.3354839,5.671422419,209.3,209.75,214.3,220.4,225.1,31,244.0322581,17.50545414,217.5,220.55,254,256.65,259.6,31,459.3645161,21.89541121,427.1,430.15,468.9,476.9,479.9
2002,1,31,32.48774194,5.110316826,25.39,28.555,29.95,35.425,42.04,31,78.79612903,6.46715686,67.45,72.695,80.25,82.355,94.38,31,147.6129032,9.666462363,139.9,140.65,142.6,151.5,166.2,31,230.4516129,5.855929813,216.1,227.8,228.8,230.2,245.7,31,258.9032258,11.0685887,241.9,251.5,253.8,267.15,282.4,31,489.3677419,15.65863738,458.1,479.5,482.7,507.1,515.2
2002,2,28,26.21214286,2.616209241,23.48,24.4025,25.4,27.01,33.88,28,74.60607143,2.887690785,69.4,72.35,74.485,76.1575,80.87,28,154.0428571,2.661999885,149.7,152.3,153.75,154.725,160,28,253.9714286,2.776602926,247.3,252.3,254.7,256.425,256.8,28,254.8642857,6.053723328,243.5,250.35,255.65,259.9,263.4,28,508.8285714,4.358971773,500.3,506.475,508.9,512.15,516
