,Sfc_Runoff,C,Precip
1984-03-19,0.03040,8.430000000000007,1.9
1984-03-20,0.00070,11.110000000000014,0.5
1984-03-21,2.97490,9.870000000000005,31.15
1984-03-22,0.00000,4.010000000000048,0.01
1984-03-23,0.00000,4.430000000000007,0.0
1984-03-24,0.00000,4.970000000000027,0.0
1984-03-25,0.37190,10.720000000000027,8.88
1984-03-26,0.03480,9.590000000000032,2.86
1984-03-27,0.00300,9.770000000000039,0.63
1984-03-28,1.69570,11.57000000000005,23.38
1984-03-29,0.33550,6.2900000000000205,11.08
1984-03-30,0.00000,2.390000000000043,0.01
1984-03-31,0.00000,2.890000000000043,0.0
1984-04-01,0.00000,4.800000000000011,0.0
1984-04-02,0.00110,6.310000000000002,0.56
1984-04-03,0.00720,7.5,2.08
1984-04-04,0.21000,7.82000000000005,10.4
1984-04-05,0.13620,9.460000000000036,5.31
1984-04-06,0.00000,6.310000000000002,0.0
1984-04-07,0.00000,6.1299999999999955,0.0
1984-04-08,0.00000,5.760000000000048,0.0
1984-04-09,0.12030,6.810000000000002,7.18
1984-04-10,1.17440,4.470000000000027,21.07
1984-04-11,0.00000,7.490000000000009,0.01
1984-04-12,0.00000,9.28000000000003,0.0
1984-04-13,0.00040,11.920000000000016,0.36
1984-04-14,1.73810,14.850000000000023,19.04
1984-04-15,0.36030,13.450000000000045,7.41
1984-04-16,0.02340,11.230000000000018,1.89
1984-04-17,0.00040,7.730000000000018,0.72
1984-04-18,0.00100,6.010000000000048,0.84
1984-04-19,0.00020,7.590000000000032,0.28
1984-04-20,0.00550,9.879999999999995,1.78
1984-04-21,0.03090,9.050000000000011,3.84
1984-04-22,0.29380,4.770000000000039,12.13
1984-04-23,0.02560,6.490000000000009,3.1
1984-04-24,0.00000,7.490000000000009,0.1
1984-04-25,0.00000,10.730000000000018,0.0
1984-04-26,0.00000,17.370000000000005,0.0
1984-04-27,0.00070,16.879999999999995,0.63
1984-04-28,0.00000,17.55000000000001,0.01
1984-04-29,0.12500,18.230000000000018,5.62
1984-04-30,0.00000,18.460000000000036,0.1
1984-05-01,0.00020,12.550000000000011,0.55
1984-05-02,0.06120,9.870000000000005,4.42
1984-05-03,0.20300,9.490000000000009,11.67
1984-05-04,0.05980,14.970000000000027,4.21
1984-05-05,0.00000,12.04000000000002,0.06
1984-05-06,3.13290,15.080000000000041,28.22
1984-05-07,0.20620,17.120000000000005,10.94
1984-05-08,0.04720,18.650000000000034,5.56
1984-05-09,0.02450,8.25,2.25
1984-05-10,0.00000,9.850000000000023,0.0
1984-05-11,0.00000,14.150000000000034,0.0
1984-05-12,0.00000,16.960000000000036,0.0
1984-05-13,0.00000,15.720000000000027,0.0
1984-05-14,0.00000,15.939999999999998,0.0
1984-05-15,0.00000,10.010000000000048,0.0
1984-05-16,0.00000,7.82000000000005,0.0
1984-05-17,0.00000,7.610000000000014,0.0
1984-05-18,0.00000,12.5,0.0
1984-05-19,0.00000,16.470000000000027,0.0
1984-05-20,0.00000,19.410000000000025,0.0
1984-05-21,0.07660,20.53000000000003,2.22
1984-05-22,0.12660,21.27000000000004,3.72
1984-05-23,0.16840,18.879999999999995,6.47
1984-05-24,0.00000,15.410000000000025,0.22
1984-05-25,0.00000,18.04000000000002,0.0
1984-05-26,0.00000,20.0,0.51
1984-05-27,0.40910,19.180000000000007,12.71
1984-05-28,0.33040,17.32000000000005,12.06
1984-05-29,0.33700,18.03000000000003,9.35
1984-05-30,0.00000,12.370000000000005,0.26
1984-05-31,0.00000,9.390000000000043,0.0
1984-06-01,0.00000,12.680000000000007,0.0
1984-06-02,0.00000,16.83000000000004,0.0
1984-06-03,0.00000,20.970000000000027,0.0
1984-06-04,0.00000,20.420000000000016,0.0
1984-06-05,0.00000,21.939999999999998,0.0
1984-06-06,0.00000,23.640000000000043,0.0
1984-06-07,0.00000,24.390000000000043,0.0
1984-06-08,0.00000,24.510000000000048,0.0
1984-06-09,0.00000,24.140000000000043,0.0
1984-06-10,0.06980,23.960000000000036,2.93
1984-06-11,0.00000,23.879999999999995,0.01
1984-06-12,0.00000,25.340000000000032,0.0
1984-06-13,0.00020,23.83000000000004,0.74
1984-06-14,0.00000,23.910000000000025,0.08
1984-06-15,0.00000,22.960000000000036,0.0
1984-06-16,0.00260,21.760000000000048,0.64
1984-06-17,0.00000,22.74000000000001,0.56
1984-06-18,0.00000,23.74000000000001,0.11
1984-06-19,0.00000,24.110000000000014,0.0
1984-06-20,0.00000,23.80000000000001,0.28
1984-06-21,0.00000,23.430000000000007,0.18
1984-06-22,0.00010,21.870000000000005,0.75
1984-06-23,0.17200,20.33000000000004,4.32
1984-06-24,0.11210,19.52000000000004,9.19
1984-06-25,0.00020,20.02000000000004,0.8
1984-06-26,0.00000,18.74000000000001,0.11
1984-06-27,0.00020,20.680000000000007,1.22
1984-06-28,0.00040,21.860000000000014,1.23
1984-06-29,0.05240,21.83000000000004,5.18
1984-06-30,0.14720,20.5,6.04
1984-07-01,0.12280,20.090000000000032,8.35
1984-07-02,0.00030,21.08000000000004,2.16
1984-07-03,0.00500,21.360000000000014,0.98
1984-07-04,0.05940,22.53000000000003,2.45
1984-07-05,0.69440,23.02000000000004,15.68
1984-07-06,0.15800,23.180000000000007,4.26
1984-07-07,0.00040,22.49000000000001,0.87
1984-07-08,0.18590,19.02000000000004,3.63
1984-07-09,0.00000,18.99000000000001,0.0
1984-07-10,0.07860,22.510000000000048,2.33
1984-07-11,0.00000,25.370000000000005,0.14
1984-07-12,0.03000,24.650000000000034,2.38
1984-07-13,0.05440,23.54000000000002,3.55
1984-07-14,0.00000,23.710000000000036,0.08
1984-07-15,0.00000,23.970000000000027,0.07
1984-07-16,0.06070,24.620000000000005,4.53
1984-07-17,0.10000,23.58000000000004,6.29
1984-07-18,0.60020,21.460000000000036,15.28
1984-07-19,0.00000,20.430000000000007,0.0
1984-07-20,0.00050,21.650000000000034,0.63
1984-07-21,0.24200,19.370000000000005,8.56
1984-07-22,0.04100,17.30000000000001,5.37
1984-07-23,0.00480,18.660000000000025,0.78
1984-07-24,0.05880,24.08000000000004,2.49
1984-07-25,0.03450,23.100000000000023,3.73
1984-07-26,0.69890,22.52000000000004,12.5
1984-07-27,0.00240,23.110000000000014,0.77
1984-07-28,0.00050,19.680000000000007,1.08
1984-07-29,0.00000,17.03000000000003,0.31
1984-07-30,0.00000,17.760000000000048,0.14
1984-07-31,0.00000,19.850000000000023,0.69
1984-08-01,0.01520,21.510000000000048,1.69
1984-08-02,0.00710,23.100000000000023,2.25
1984-08-03,0.00140,24.510000000000048,0.86
1984-08-04,0.00340,24.140000000000043,1.02
1984-08-05,0.03980,23.510000000000048,3.91
1984-08-06,0.01730,23.689999999999998,1.05
1984-08-07,0.08560,23.0,3.07
1984-08-08,0.01380,23.720000000000027,2.09
1984-08-09,0.10690,24.410000000000025,5.95
1984-08-10,0.31210,24.439999999999998,8.85
1984-08-11,0.35080,22.350000000000023,13.27
1984-08-12,1.97270,20.04000000000002,28.98
1984-08-13,0.06260,20.340000000000032,6.59
1984-08-14,0.24140,20.82000000000005,5.98
1984-08-15,0.00000,23.189999999999998,0.0
1984-08-16,0.00000,22.470000000000027,0.0
1984-08-17,0.00000,22.450000000000045,0.0
1984-08-18,0.00000,21.430000000000007,1.02
1984-08-19,0.00000,21.170000000000016,0.55
1984-08-20,0.00000,21.24000000000001,0.0
1984-08-21,0.00000,20.260000000000048,0.0
1984-08-22,0.00000,21.470000000000027,0.04
1984-08-23,0.00020,22.600000000000023,1.3
1984-08-24,0.01530,20.08000000000004,1.67
1984-08-25,0.00000,20.010000000000048,0.0
1984-08-26,0.00000,19.400000000000034,0.22
1984-08-27,0.69390,20.24000000000001,6.99
1984-08-28,0.00000,21.970000000000027,0.71
1984-08-29,0.06500,21.970000000000027,2.98
1984-08-30,0.63630,22.870000000000005,7.59
1984-08-31,5.85750,22.52000000000004,35.87
1984-09-01,0.00000,19.07000000000005,0.0
1984-09-02,0.03680,21.760000000000048,1.73
1984-09-03,0.12120,23.439999999999998,5.88
1984-09-04,0.03240,20.189999999999998,3.65
1984-09-05,0.00000,14.890000000000043,0.0
1984-09-06,0.00000,14.53000000000003,0.15
1984-09-07,0.00000,15.07000000000005,0.0
1984-09-08,0.00000,15.04000000000002,0.0
1984-09-09,0.00000,16.640000000000043,0.0
1984-09-10,0.00000,18.30000000000001,0.0
1984-09-11,0.00000,20.220000000000027,0.0
1984-09-12,0.00000,21.860000000000014,0.0
1984-09-13,0.00000,21.5,0.08
1984-09-14,0.00000,22.0,0.17
1984-09-15,0.00000,21.5,0.02
1984-09-16,0.00000,11.939999999999998,0.0
1984-09-17,0.00000,12.189999999999998,0.0
1984-09-18,0.00000,11.700000000000045,0.0
1984-09-19,0.00000,14.439999999999998,0.0
1984-09-20,0.00000,16.730000000000018,0.0
1984-09-21,0.00000,19.53000000000003,0.0
1984-09-22,0.00000,19.879999999999995,0.0
1984-09-23,0.00000,20.0,0.0
1984-09-24,0.00000,19.55000000000001,0.0
1984-09-25,0.00000,21.370000000000005,0.0
1984-09-26,0.00000,19.230000000000018,0.1
1984-09-27,0.00000,11.860000000000014,0.0
1984-09-28,0.01470,7.5400000000000205,3.72
1984-09-29,0.28860,8.050000000000011,7.44
1984-09-30,0.16930,10.090000000000032,7.64
1984-10-01,1.28800,10.870000000000005,23.89
1984-10-02,0.00000,8.830000000000041,0.09
1984-10-03,0.00000,10.32000000000005,0.0
1984-10-04,0.00000,14.100000000000023,0.0
1984-10-05,0.00000,17.49000000000001,0.0
1984-10-06,0.00000,15.730000000000018,0.0
1984-10-07,0.00000,14.360000000000014,0.01
1984-10-08,0.00030,15.110000000000014,0.53
1984-10-09,0.01240,16.670000000000016,1.13
1984-10-10,0.00000,18.27000000000004,0.0
1984-10-11,0.00000,15.700000000000045,0.0
1984-10-12,0.00000,15.080000000000041,0.0
1984-10-13,0.00000,14.910000000000025,0.0
1984-10-14,0.00000,14.740000000000009,0.0
1984-10-15,0.00000,15.470000000000027,0.16
1984-10-16,0.00000,17.420000000000016,0.38
1984-10-17,0.00450,17.75,2.01
1984-10-18,0.00000,19.24000000000001,0.06
1984-10-19,0.00000,20.590000000000032,0.0
1984-10-20,0.00000,20.460000000000036,0.03
1984-10-21,0.00680,19.49000000000001,1.7
1984-10-22,0.55090,18.840000000000032,13.67
1984-10-23,0.14820,19.120000000000005,6.34
1984-10-24,0.00190,18.640000000000043,0.83
1984-10-25,0.00000,17.920000000000016,0.13
1984-10-26,0.00000,18.890000000000043,0.15
1984-10-27,0.00100,18.78000000000003,0.52
1984-10-28,0.00020,19.600000000000023,0.63
1984-10-29,0.08950,20.29000000000002,3.93
1984-10-30,0.00000,17.30000000000001,0.0
1984-10-31,0.00000,16.310000000000002,0.0
1984-11-01,0.00000,15.550000000000011,0.01
1984-11-02,0.00010,15.189999999999998,0.35
1984-11-03,0.00000,5.720000000000027,0.0
1984-11-04,0.50110,5.170000000000016,14.46
1984-11-05,0.04550,9.420000000000016,3.87
1984-11-06,0.00000,7.510000000000048,0.02
1984-11-07,0.00000,2.830000000000041,0.0
1984-11-08,0.00000,3.3600000000000136,0.0
1984-11-09,0.00000,4.6200000000000045,0.02
1984-11-10,0.00010,7.240000000000009,0.53
1984-11-11,0.01420,10.180000000000007,2.55
1984-11-12,0.00000,2.3700000000000045,0.0
1984-11-13,0.00000,0.18999999999999773,0.0
1984-11-14,0.00000,2.890000000000043,0.0
1984-11-15,0.00000,6.8700000000000045,0.0
1984-11-16,0.00000,8.050000000000011,0.0
1984-11-17,0.00000,1.8500000000000227,0.0
1984-11-18,0.03150,2.5,3.78
1984-11-19,0.44000,5.78000000000003,11.89
1984-11-20,0.00000,0.7600000000000477,0.0
1984-11-21,0.00000,-2.0499999999999545,0.0
1984-11-22,0.00000,-2.4799999999999613,0.0
1984-11-23,0.00000,0.35000000000002274,0.0
1984-11-24,0.00000,2.830000000000041,0.0
1984-11-25,0.00000,5.32000000000005,0.0
1984-11-26,0.00020,5.82000000000005,0.66
1984-11-27,0.56830,7.510000000000048,10.29
1984-11-28,0.75230,10.760000000000048,21.68
1984-11-29,0.00150,2.670000000000016,0.91
1984-11-30,0.00000,3.910000000000025,0.0
1984-12-01,0.00030,5.740000000000009,0.23
1984-12-02,0.00000,4.400000000000034,0.01
1984-12-03,0.00000,5.170000000000016,0.42
1984-12-04,0.00000,0.5600000000000023,0.0
1984-12-05,0.00360,-1.7699999999999818,10.57
1984-12-06,0.02250,-0.9599999999999795,4.48
1984-12-07,0.00020,-8.509999999999991,0.02
1984-12-08,0.10210,-1.579999999999984,0.0
1984-12-09,0.06540,1.9600000000000364,0.05
1984-12-10,0.00130,3.330000000000041,0.23
1984-12-11,0.00000,7.560000000000002,0.04
1984-12-12,0.00000,6.470000000000027,0.0
1984-12-13,0.00000,10.550000000000011,0.0
1984-12-14,0.00000,14.07000000000005,0.0
1984-12-15,0.00010,14.850000000000023,0.07
1984-12-16,0.00000,11.82000000000005,0.04
1984-12-17,0.00060,10.180000000000007,0.24
1984-12-18,0.00000,10.560000000000002,0.05
1984-12-19,0.00140,9.680000000000007,1.03
1984-12-20,0.00280,7.75,1.19
1984-12-21,0.44410,7.400000000000034,9.05
1984-12-22,0.00380,9.740000000000009,1.08
1984-12-23,0.00000,1.4500000000000455,0.0
1984-12-24,0.00000,3.170000000000016,0.01
1984-12-25,0.00000,6.160000000000025,0.07
1984-12-26,0.00000,1.0100000000000477,0.0
1984-12-27,0.00450,5.150000000000034,0.64
1984-12-28,0.00000,13.140000000000043,0.0
1984-12-29,0.00000,14.150000000000034,0.0
1984-12-30,0.00340,12.900000000000034,0.9
1984-12-31,0.14970,7.810000000000002,7.3
1985-01-01,0.00020,11.590000000000032,0.19
1985-01-02,0.28350,11.5,10.91
1985-01-03,0.81520,4.57000000000005,24.49
1985-01-04,0.08350,-0.21999999999997044,8.17
1985-01-05,0.00520,-0.5199999999999818,0.43
1985-01-06,0.00370,-0.9399999999999977,0.0
1985-01-07,0.00000,0.4500000000000455,0.0
1985-01-08,0.00000,-0.8799999999999955,0.0
1985-01-09,0.00000,-3.759999999999991,0.0
1985-01-10,0.00000,-3.519999999999982,0.02
1985-01-11,0.00000,-2.069999999999993,0.05
1985-01-12,0.00000,-6.3700000000000045,0.0
1985-01-13,0.00000,-5.779999999999973,0.0
1985-01-14,0.00000,-2.419999999999959,0.0
1985-01-15,0.00000,-5.079999999999984,0.04
1985-01-16,0.00000,-7.169999999999959,0.0
1985-01-17,0.00480,-2.669999999999959,6.38
1985-01-18,0.00010,-2.079999999999984,0.03
1985-01-19,0.00000,-1.0399999999999636,0.07
1985-01-20,0.00000,-9.979999999999961,0.25
1985-01-21,0.00000,-22.299999999999983,0.0
1985-01-22,0.00000,-12.339999999999975,0.0
1985-01-23,0.00030,-7.17999999999995,0.0
1985-01-24,0.01410,-3.5600000000000023,0.0
1985-01-25,0.00220,-0.20999999999997954,0.0
1985-01-26,0.00000,-7.579999999999984,0.13
1985-01-27,0.00200,-6.269999999999982,0.2
1985-01-28,0.00190,-1.5600000000000023,0.25
1985-01-29,0.00190,-2.2399999999999523,0.16
1985-01-30,0.00380,-1.589999999999975,0.24
1985-01-31,0.61330,1.0,15.36
1985-02-01,1.02610,2.2900000000000205,25.64
1985-02-02,0.20560,2.080000000000041,10.8
1985-02-03,0.00000,-3.2999999999999545,0.0
1985-02-04,0.00000,-2.919999999999959,0.0
1985-02-05,0.00000,-4.259999999999991,2.18
1985-02-06,0.02950,1.1400000000000432,0.69
1985-02-07,0.00000,-3.3999999999999773,0.0
1985-02-08,0.00000,-8.96999999999997,0.0
1985-02-09,0.00000,-8.699999999999989,0.0
1985-02-10,0.00000,-4.079999999999984,0.0
1985-02-11,0.00300,1.1400000000000432,0.21
1985-02-12,3.64170,2.3500000000000227,33.43
1985-02-13,0.00000,-5.359999999999957,0.11
1985-02-14,0.00130,-4.229999999999961,0.0
1985-02-15,0.00000,-3.759999999999991,0.0
1985-02-16,0.00000,-4.349999999999966,0.0
1985-02-17,0.00440,-0.21999999999997044,0.26
1985-02-18,0.00360,-0.6599999999999682,0.0
1985-02-19,0.00000,2.8500000000000227,0.0
1985-02-20,0.00000,2.3000000000000114,0.0
1985-02-21,0.00000,4.310000000000002,0.0
1985-02-22,0.00000,7.3799999999999955,0.0
1985-02-23,0.00000,12.260000000000048,0.0
1985-02-24,0.00000,14.160000000000025,0.0
1985-02-25,0.00150,13.360000000000014,0.46
1985-02-26,0.79630,9.29000000000002,15.89
1985-02-27,0.00000,8.300000000000011,0.0
1985-02-28,0.00000,2.090000000000032,0.0
1985-03-01,0.00000,4.270000000000039,0.0
1985-03-02,0.00000,8.0,0.0
1985-03-03,0.00000,5.3799999999999955,0.0
1985-03-04,0.00130,7.25,0.66
1985-03-05,0.00000,12.379999999999995,0.1
1985-03-06,0.00000,1.2900000000000205,0.0
1985-03-07,0.00000,0.5,0.0
1985-03-08,0.01050,7.189999999999998,2.33
1985-03-09,0.00360,10.240000000000009,0.89
1985-03-10,0.00000,6.210000000000036,0.0
1985-03-11,0.00920,6.110000000000014,2.77
1985-03-12,0.00350,8.970000000000027,0.88
1985-03-13,0.00000,5.810000000000002,0.0
1985-03-14,0.00000,9.410000000000025,0.0
1985-03-15,0.00000,5.189999999999998,0.0
1985-03-16,0.00000,4.310000000000002,0.0
1985-03-17,0.00000,6.230000000000018,0.0
1985-03-18,0.00000,0.020000000000038654,0.0
1985-03-19,0.00000,0.7600000000000477,0.0
1985-03-20,0.00000,7.550000000000011,0.0
1985-03-21,0.00010,7.550000000000011,0.13
1985-03-22,0.37720,0.8300000000000409,15.93
1985-03-23,0.33400,4.840000000000032,9.25
1985-03-24,0.01960,8.140000000000043,1.85
1985-03-25,0.00000,6.1200000000000045,0.09
1985-03-26,0.00050,6.1299999999999955,0.27
1985-03-27,0.00000,9.970000000000027,0.0
1985-03-28,0.00000,14.390000000000043,0.0
1985-03-29,0.00000,19.340000000000032,0.0
1985-03-30,0.00030,20.379999999999995,0.27
1985-03-31,0.00270,11.930000000000007,1.95
1985-04-01,0.04970,9.379999999999995,3.03
1985-04-02,0.00000,4.590000000000032,0.39
1985-04-03,0.00000,6.960000000000036,0.0
1985-04-04,0.00000,12.470000000000027,0.0
1985-04-05,0.00000,16.200000000000045,0.0
1985-04-06,0.10410,11.590000000000032,5.19
1985-04-07,0.00600,8.520000000000039,2.01
1985-04-08,0.00000,4.560000000000002,0.02
1985-04-09,0.00000,1.080000000000041,0.03
1985-04-10,0.00000,0.7000000000000455,0.0
1985-04-11,0.00000,6.770000000000039,0.0
1985-04-12,0.00000,13.28000000000003,0.0
1985-04-13,0.00000,14.890000000000043,0.02
1985-04-14,0.00000,13.670000000000016,0.02
1985-04-15,0.03730,12.340000000000032,3.53
1985-04-16,0.94730,15.120000000000005,17.55
1985-04-17,0.00000,14.760000000000048,0.3
1985-04-18,0.00000,14.629999999999995,0.0
1985-04-19,0.00000,19.450000000000045,0.0
1985-04-20,0.00000,20.57000000000005,0.0
1985-04-21,0.00000,21.350000000000023,0.0
1985-04-22,0.00000,20.379999999999995,0.0
1985-04-23,0.00000,19.74000000000001,0.0
1985-04-24,0.42830,17.860000000000014,5.07
1985-04-25,1.34440,17.82000000000005,12.14
1985-04-26,0.00000,15.770000000000039,0.0
1985-04-27,0.00000,18.28000000000003,0.01
1985-04-28,0.00000,19.390000000000043,0.11
1985-04-29,0.00000,15.650000000000034,0.0
1985-04-30,0.00000,14.32000000000005,0.0
1985-05-01,0.00220,15.680000000000007,1.59
1985-05-02,0.00790,14.760000000000048,3.03
1985-05-03,0.09460,13.800000000000011,5.88
1985-05-04,0.00000,12.129999999999995,0.0
1985-05-05,0.00010,13.520000000000039,0.29
1985-05-06,0.00000,17.340000000000032,0.0
1985-05-07,0.00000,18.810000000000002,0.0
1985-05-08,0.00000,14.260000000000048,0.0
1985-05-09,0.00000,14.990000000000009,0.0
1985-05-10,0.00000,16.470000000000027,0.17
1985-05-11,0.06000,18.950000000000045,2.65
1985-05-12,0.23090,19.170000000000016,6.4
1985-05-13,0.66540,20.980000000000018,10.11
1985-05-14,0.00000,22.83000000000004,0.5
1985-05-15,0.51600,20.870000000000005,6.78
1985-05-16,1.06320,18.07000000000005,18.87
1985-05-17,0.10030,15.129999999999995,4.58
1985-05-18,0.00000,12.580000000000041,0.04
1985-05-19,0.00840,13.330000000000041,1.4
1985-05-20,0.00000,17.5,0.0
1985-05-21,0.06820,19.850000000000023,4.84
1985-05-22,0.10770,18.730000000000018,3.42
1985-05-23,3.59270,17.370000000000005,41.92
1985-05-24,1.60080,11.53000000000003,32.44
1985-05-25,0.00000,14.470000000000027,0.55
1985-05-26,0.00000,17.83000000000004,0.0
1985-05-27,0.00000,19.950000000000045,0.0
1985-05-28,0.00200,20.939999999999998,1.41
1985-05-29,0.00000,17.83000000000004,0.37
1985-05-30,0.00000,17.390000000000043,0.0
1985-05-31,0.00000,21.410000000000025,0.0
1985-06-01,0.00000,23.55000000000001,0.0
1985-06-02,0.00000,21.060000000000002,0.09
1985-06-03,0.00000,21.939999999999998,0.79
1985-06-04,0.00140,23.090000000000032,2.02
1985-06-05,0.83210,24.200000000000045,7.31
1985-06-06,0.10440,22.54000000000002,6.9
1985-06-07,0.13480,19.350000000000023,4.65
1985-06-08,0.00000,20.680000000000007,0.7
1985-06-09,0.00000,23.140000000000043,0.0
1985-06-10,0.09020,24.470000000000027,4.07
1985-06-11,0.07180,24.870000000000005,4.05
1985-06-12,0.07720,21.510000000000048,4.98
1985-06-13,0.00000,13.04000000000002,0.01
1985-06-14,0.00000,13.379999999999995,0.0
1985-06-15,0.00000,17.360000000000014,0.0
1985-06-16,0.09190,19.390000000000043,7.88
1985-06-17,0.00140,20.83000000000004,0.37
1985-06-18,0.00000,22.230000000000018,0.57
1985-06-19,0.00000,19.120000000000005,0.03
1985-06-20,0.00000,16.32000000000005,0.0
1985-06-21,0.00000,18.610000000000014,0.0
1985-06-22,0.00000,20.560000000000002,0.0
1985-06-23,0.00140,21.600000000000023,1.26
1985-06-24,0.00000,23.439999999999998,0.01
1985-06-25,0.00000,23.660000000000025,0.0
1985-06-26,0.00000,21.80000000000001,0.0
1985-06-27,0.00000,15.860000000000014,0.17
1985-06-28,0.00100,17.879999999999995,0.68
1985-06-29,0.01380,21.110000000000014,1.69
1985-06-30,0.03620,20.02000000000004,5.75
1985-07-01,0.74090,15.080000000000041,20.76
1985-07-02,0.01280,16.33000000000004,2.78
1985-07-03,0.00280,19.379999999999995,1.31
1985-07-04,0.00500,21.220000000000027,1.41
1985-07-05,0.08390,21.560000000000002,3.35
1985-07-06,0.01880,20.930000000000007,1.77
1985-07-07,0.00000,21.200000000000045,0.01
1985-07-08,0.00000,22.24000000000001,0.0
1985-07-09,0.00000,24.78000000000003,0.0
1985-07-10,0.10770,23.670000000000016,7.14
1985-07-11,0.01450,23.52000000000004,2.14
1985-07-12,0.03310,23.260000000000048,4.89
1985-07-13,0.01330,24.27000000000004,1.04
1985-07-14,0.54860,24.54000000000002,11.56
1985-07-15,0.13140,24.660000000000025,6.19
1985-07-16,0.11580,23.890000000000043,4.81
1985-07-17,0.00000,22.80000000000001,0.09
1985-07-18,0.00000,22.689999999999998,0.0
1985-07-19,0.00000,23.879999999999995,0.0
1985-07-20,0.00000,25.53000000000003,0.0
1985-07-21,0.00000,25.52000000000004,0.3
1985-07-22,0.12230,25.08000000000004,4.44
1985-07-23,0.02470,23.30000000000001,2.5
1985-07-24,0.00000,21.02000000000004,0.53
1985-07-25,0.71660,18.900000000000034,21.39
1985-07-26,0.20580,20.33000000000004,13.53
1985-07-27,0.07550,21.189999999999998,5.11
1985-07-28,0.08270,20.600000000000023,6.19
1985-07-29,0.14210,20.439999999999998,6.07
1985-07-30,0.00040,22.920000000000016,0.8
1985-07-31,0.07040,23.420000000000016,3.83
1985-08-01,0.05770,22.890000000000043,5.8
1985-08-02,0.02110,18.30000000000001,1.89
1985-08-03,0.00000,19.140000000000043,0.0
1985-08-04,0.00000,19.74000000000001,0.0
1985-08-05,0.00000,20.220000000000027,0.0
1985-08-06,0.07950,19.83000000000004,4.75
1985-08-07,0.01380,21.010000000000048,4.0
1985-08-08,0.06250,20.420000000000016,5.27
1985-08-09,0.00000,21.920000000000016,0.22
1985-08-10,0.00000,23.54000000000002,0.0
1985-08-11,0.00000,23.379999999999995,0.0
1985-08-12,0.00040,25.0,0.76
1985-08-13,0.00000,24.74000000000001,0.04
1985-08-14,0.00000,25.75,0.14
1985-08-15,0.00020,24.590000000000032,1.08
1985-08-16,0.31140,22.230000000000018,14.58
1985-08-17,2.59070,20.55000000000001,42.37
1985-08-18,6.97920,18.610000000000014,66.26
1985-08-19,0.00000,19.82000000000005,1.25
1985-08-20,0.03920,23.879999999999995,1.69
1985-08-21,0.60970,22.53000000000003,11.23
1985-08-22,0.00000,19.05000000000001,0.0
1985-08-23,0.02540,17.560000000000002,2.02
1985-08-24,0.08210,17.49000000000001,4.04
1985-08-25,0.52050,18.610000000000014,15.03
1985-08-26,0.13330,21.02000000000004,6.29
1985-08-27,0.00570,21.52000000000004,0.72
1985-08-28,0.00000,20.82000000000005,0.0
1985-08-29,0.00000,22.010000000000048,0.0
1985-08-30,0.00040,22.379999999999995,1.82
1985-08-31,0.04910,20.100000000000023,3.54
1985-09-01,0.00000,20.850000000000023,0.0
1985-09-02,0.00000,21.420000000000016,0.0
1985-09-03,0.00000,23.25,0.0
1985-09-04,0.00280,23.970000000000027,1.04
1985-09-05,0.00520,24.24000000000001,1.33
1985-09-06,0.01140,24.05000000000001,2.07
1985-09-07,0.04380,23.860000000000014,1.33
1985-09-08,0.00000,26.060000000000002,0.0
1985-09-09,0.00000,25.100000000000023,0.0
1985-09-10,0.00000,24.450000000000045,0.17
1985-09-11,0.00520,22.29000000000002,0.85
1985-09-12,1.04990,16.25,8.54
1985-09-13,0.00000,12.770000000000039,0.0
1985-09-14,0.00000,10.760000000000048,0.0
1985-09-15,0.00000,12.390000000000043,1.65
1985-09-16,0.00530,14.480000000000018,1.95
1985-09-17,0.00000,15.0,1.54
1985-09-18,0.00490,16.27000000000004,1.82
1985-09-19,0.00000,17.03000000000003,0.0
1985-09-20,0.00000,18.910000000000025,0.0
1985-09-21,0.00000,19.210000000000036,0.04
1985-09-22,0.00000,19.189999999999998,0.59
1985-09-23,0.00000,18.220000000000027,0.0
1985-09-24,0.00000,19.04000000000002,0.25
1985-09-25,0.00000,16.930000000000007,0.0
1985-09-26,0.00000,17.310000000000002,0.0
1985-09-27,0.07550,16.53000000000003,4.08
1985-09-28,0.00000,11.930000000000007,0.99
1985-09-29,0.00080,13.610000000000014,1.59
1985-09-30,0.00000,15.610000000000014,0.52
1985-10-01,0.01190,15.5,2.94
1985-10-02,1.28410,16.350000000000023,30.41
1985-10-03,0.28600,16.55000000000001,11.71
1985-10-04,0.00010,17.900000000000034,0.49
1985-10-05,0.00000,16.680000000000007,0.2
1985-10-06,0.00000,9.360000000000014,0.0
1985-10-07,0.00000,10.930000000000007,0.0
1985-10-08,0.00000,11.120000000000005,0.0
1985-10-09,0.00000,15.560000000000002,0.0
1985-10-10,0.00000,19.730000000000018,0.0
1985-10-11,0.00010,19.160000000000025,0.29
1985-10-12,0.00000,18.390000000000043,0.0
1985-10-13,0.00000,17.629999999999995,0.0
1985-10-14,0.00000,20.980000000000018,0.0
1985-10-15,0.00010,21.160000000000025,0.23
1985-10-16,0.00000,17.010000000000048,0.09
1985-10-17,0.00000,13.460000000000036,0.0
1985-10-18,0.00000,14.57000000000005,0.0
1985-10-19,0.00000,18.210000000000036,0.0
1985-10-20,0.01820,18.710000000000036,4.03
1985-10-21,0.52910,10.379999999999995,21.31
1985-10-22,0.01860,12.5,3.77
